秀朗山,648.43 ,23.59224144 ,121.43958800 ,Ⅱ
烏漏山,464.88 ,23.52231472 ,121.41586919 ,Ⅱ
石公山,832.68 ,23.34405350 ,121.36600131 ,Ⅱ
大港口山,248.69 ,23.48324717 ,121.50400669 ,Ⅱ
六階鼻山,588.17 ,23.75907411 ,121.51807989 ,Ⅱ
初音山,905.45 ,23.97075883 ,121.53138972 ,Ⅱ
賀田山,441.20 ,23.88774397 ,121.58686569 ,Ⅱ
加走山,91.86 ,23.32227114 ,121.45664817 ,Ⅱ
卓溪山,1129.69 ,23.32777836 ,121.26851042 ,Ⅱ
馬錫山,1192.52 ,23.66023253 ,121.38236789 ,Ⅱ
織羅山,1151.79 ,23.44377242 ,121.44699564 ,Ⅱ
立霧山,1274.41 ,24.17812050 ,121.64189222 ,Ⅱ
太巴塱山,744.62 ,23.67404978 ,121.52046533 ,Ⅱ
嵐山,2031.73 ,24.04857733 ,121.53092422 ,Ⅱ
白姑南山,2872.91 ,24.15644950 ,121.11150322 ,Ⅱ
更孟山,2531.64 ,24.22411528 ,121.23025722 ,Ⅱ
卡拉寶,2396.78 ,24.17735553 ,121.39942711 ,Ⅱ
見晴台,1689.27 ,24.02028933 ,121.40438203 ,Ⅱ
無明山,3450.66 ,24.25534289 ,121.38467628 ,Ⅱ
北合歡山,3422.25 ,24.18149900 ,121.28159494 ,Ⅱ
二子山,2565.07 ,24.25679586 ,121.56998597 ,Ⅱ
能高山南峰,3349.44 ,23.96536539 ,121.27809475 ,Ⅱ
大安山,2828.32 ,23.81858239 ,121.31327442 ,Ⅱ
卓社大山,3368.81 ,23.83456144 ,121.11583211 ,Ⅱ
榮山,2383.41 ,24.05088922 ,121.47768322 ,Ⅱ
西吉南山,2693.94 ,24.32009214 ,121.48716244 ,Ⅱ
馬海僕富士山,2617.46 ,23.98303072 ,121.20065472 ,Ⅱ
西寶山,1795.28 ,24.21228700 ,121.46680422 ,Ⅱ
干卓萬山,3283.77 ,23.87603603 ,121.13900075 ,Ⅱ
螺婆間山,1757.72 ,23.89732936 ,121.07155722 ,Ⅱ
佳陽山,3314.15 ,24.30663283 ,121.18800817 ,Ⅱ
太魯閣大山,3282.91 ,24.07907594 ,121.42098286 ,Ⅱ
千古寒山,1986.67 ,23.87511186 ,121.38118300 ,Ⅱ
三角峰,2375.75 ,24.09756683 ,121.19186292 ,Ⅱ
平岩山,2827.47 ,24.34652272 ,121.35444147 ,Ⅱ
閂山,3168.27 ,24.25870847 ,121.30987875 ,Ⅱ
關頭山,1535.53 ,23.98912686 ,121.10057811 ,Ⅱ
奇萊主山南峰,3358.02 ,24.06121267 ,121.27981797 ,Ⅱ
望台山,2906.59 ,23.94332011 ,121.32934964 ,Ⅱ
泰矢生山,2444.31 ,24.59407844 ,121.37258933 ,Ⅱ
那是山,1519.91 ,24.75601475 ,121.31009047 ,Ⅱ
北插天山,1727.84 ,24.79201183 ,121.45263736 ,Ⅱ
夫婦山,1870.25 ,24.72292158 ,121.40272300 ,Ⅱ
盡尾山,1841.00 ,24.40871742 ,120.99570953 ,Ⅱ
鹿場大山,2617.75 ,24.49713225 ,121.07071369 ,Ⅱ
面托油山,1798.31 ,24.56763717 ,121.13429153 ,Ⅱ
木名地山,2574.78 ,24.55044800 ,121.27477622 ,Ⅱ
結城山,2475.47 ,24.50724619 ,121.17845939 ,Ⅱ
大霸尖山,3491.51 ,24.45774917 ,121.25804153 ,Ⅱ
